200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
390
334
24e
143
08d
07f
123
226
31b
38c
34b
273
165
09c
077
101
200
2fe
388
361
299
18d
0b3
072
0e5
1da
2dd
37f
371
2be
1af
0cb
070
0cc
1b2
2bd
373
381
2dd
1da
0e5
074
0b5
18d
29b
364
389
2ff
200
102
078
09f
167
273
34d
38e
31b
226
123
081
08f
142
251
335
390
334
24e
143
08d
07f
123
226
31b
38c
34b
273
165
09c
077
101
390
2fc
1b0
09f
08d
18c
2dd
38e
31b
1d9
0af
07f
165
2bc
387
335
200
0cc
076
143
299
37e
34d
228
0e5
073
121
273
371
360
24f
103
070
104
250
361
373
274
123
072
0e5
227
351
381
29b
144
079
0cb
200
334
38a
2bd
167
082
0b3
1d8
31b
38d
2df
18d
08f
0a0
1b1
2fd
390
2fc
1b0
09f
08d
18c
2dd
38e
31b
1d9
0af
07f
165
2bc
387
335
390
334
24e
143
08d
07f
123
226
31b
38c
34b
273
165
09c
077
101
200
2fe
388
361
299
18d
0b3
072
0e5
1da
2dd
37f
371
2be
1af
0cb
070
0cc
1b2
2bd
373
381
2dd
1da
0e5
074
0b5
18d
29b
364
389
2ff
200
102
078
09f
167
273
34d
38e
31b
226
123
081
08f
142
251
335
390
334
24e
143
08d
07f
123
226
31b
38c
34b
273
165
09c
077
101
390
2fc
1b0
09f
08d
18c
2dd
38e
31b
1d9
0af
07f
165
2bc
387
335
200
0cc
076
143
299
37e
34d
228
0e5
073
121
273
371
360
24f
103
070
104
250
361
373
274
123
072
0e5
227
351
381
29b
144
079
0cb
200
334
38a
2bd
167
082
0b3
1d8
31b
38d
2df
18d
08f
0a0
1b1
2fd
390
2fc
1b0
09f
08d
18c
2dd
38e
31b
1d9
0af
07f
165
2bc
387
335
390
334
24e
143
08d
07f
123
226
31b
38c
34b
273
165
09c
077
101
200
2fe
388
361
299
18d
0b3
072
0e5
1da
2dd
37f
371
2be
1af
0cb
070
0cc
1b2
2bd
373
381
2dd
1da
0e5
074
0b5
18d
29b
364
389
2ff
200
102
078
09f
167
273
34d
38e
31b
226
123
081
08f
142
251
335
390
334
24e
143
08d
07f
123
226
31b
38c
34b
273
165
09c
077
101
390
2fc
1b0
09f
08d
18c
2dd
38e
31b
1d9
0af
07f
165
2bc
387
335
200
0cc
076
143
299
37e
34d
228
0e5
073
121
273
371
360
24f
103
070
104
250
361
373
274
123
072
0e5
227
351
381
29b
144
079
0cb
200
334
38a
2bd
167
082
0b3
1d8
31b
38d
2df
18d
08f
0a0
1b1
2fd
390
2fc
1b0
09f
08d
18c
2dd
38e
31b
1d9
0af
07f
165
2bc
387
335
390
334
24e
143
08d
07f
123
226
31b
38c
34b
273
165
09c
077
101
200
2fe
388
361
299
18d
0b3
072
0e5
1da
2dd
37f
371
2be
1af
0cb
070
0cc
1b2
2bd
373
381
2dd
1da
0e5
074
0b5
18d
29b
364
389
2ff
200
102
078
09f
167
273
34d
38e
31b
226
123
081
08f
142
251
335
390
334
24e
143
08d
07f
123
226
31b
38c
34b
273
165
09c
077
101
390
2fc
1b0
09f
08d
18c
2dd
38e
31b
1d9
0af
07f
165
2bc
387
335
200
0cc
076
143
299
37e
34d
228
0e5
073
121
273
371
360
24f
103
070
104
250
361
373
274
123
072
0e5
227
351
381
29b
144
079
0cb
200
334
38a
2bd
167
082
0b3
1d8
31b
38d
2df
18d
08f
0a0
1b1
2fd
390
2fc
1b0
09f
08d
18c
2dd
38e
31b
1d9
0af
07f
165
2bc
387
335
390
2fc
1b0
09f
08d
18c
2dd
38e
31b
1d9
0af
07f
165
2bc
387
335
200
0cc
076
143
299
37e
34d
228
0e5
073
121
273
371
360
24f
103
070
104
250
361
373
274
123
072
0e5
227
351
381
29b
144
079
0cb
200
334
38a
2bd
167
082
0b3
1d8
31b
38d
2df
18d
08f
0a0
1b1
2fd
390
